Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA
🔥🔥NEW Samsung Galaxy S9 SM G960U 64GB GSM/CDMA FACTORY UNLOCKED Smartphone🔥🔥	211.06	0.0	364.0	76826.46	https://www.ebay.com/itm/274126087083?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S9	64.0	Unlocked	12.0	5.8	Network Unlocked	4.0	Without Contract	Android	SM-G960U	Bar	SM-G960UZPAATT, SM-G965UZKAATT, SM-G965UZBAVZW, SM-G965UZKAVZW, SM-G965UZPAVZW, SM-G960UZKATMB	Bluetooth, NFC, USB Type-C, Wi-Fi	3G Data Capable, 4G Data Capable, 4K Video Recording, Accelerometer, ANT+, Bluetooth Enabled, Camera	Single SIM	MicroSD	Octa Core	Black, Purple, Blue	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Motorola One 5G Ace - 64GB - Gray Metro PCS Unlocked T-Mobile Smartphone	148.33	18.03	444.0	65858.56	https://www.ebay.com/itm/324864256625?nordt=true&orig_cvip=true&rt=nc	Open box	“9.9+/10 Metro pcs, t-mobile, xfinity and Unlocked gsm, Open box”	motorola	Motorola One 5G Ace	64.0	Operator	17.588671875	5.916407485281749	Network Unlocked	4.979014989293362	Without Contract	Android	XT2113	Bar	Does Not Apply	3G, 4G, 5G	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	microSDXC	Others	Gray	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung N970 Galaxy Note 10 256GB Unlocked Android Smartphone - Good	218.65	14.99	447.0	97738.01	https://www.ebay.com/itm/383913077364?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note10	256.0	Unlocked	16.0	6.3	Factory Unlocked	8.0	Without Contract	Android	SM-N970U	Bar	SM-N970UZSAXAA, SM-N970UZWAXAA, SM-N970UZKAXAA	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iphone 7/7 plus 32GB/128GB Black Gold Unlocked Verizon at&t Smartphone	137.95	9.99	352.0	48557.57	https://www.ebay.com/itm/274057682303?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Fully Tested - Ready to use.”	apple	Apple iPhone 7 Plus	32.0	Operator	12.0	5.916407485281749	Factory Unlocked	3.0	Without Contract	IOS	A1660, A1660 (CDMA + GSM), A1661 (CDMA + GSM), A1778 (GSM), A1784 (GSM)	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	4K Video Recording, Accelerometer, Barometer	Single SIM	MicroSD	Quad Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S9+ Plus G965 Verizon + GSM Unlocked 64GB Smartphone	104.15	13.14	392.0	40826.08	https://www.ebay.com/itm/324890008231?nordt=true&orig_cvip=true&rt=nc	Used	“Excessive wear on the body/screen such as scratches, scuffs, cracks (all of which can be covered ...Read moreabout the seller notes“Excessive wear on the body/screen such as scratches, scuffs, cracks (all of which can be covered with case and screen protector). Device will include minor display imperfections such as heavy image burn or white/black spot or minor crack (See photos). This item has been tested and is fully functional. Any LCD imperfection does not affect functionality of the device. It comes repacked with a charger and a USB cable. 30 Day warranty.”Read Lessabout the seller notes	samsung	Samsung Galaxy S9+	64.0	Unlocked	12.0	6.2	Network Unlocked	6.0	Without Contract	Android	SM-G965U	Smartphone	SMG965UZKAVZW	2G, 3G, 4G, Bluetooth, GPS	Accelerometer, Barometer, Bluetooth Enabled	Single SIM	MicroSD	Octa Core	Black	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unlocked  i13 Pro Max Android 10 6.7"" 4G+64GB Smartphone 4G Cheap Phone GSM+CDMA"	92.56	10.0	360.0	33321.4	https://www.ebay.com/itm/393990691267?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	unbranded	Apple iPhone 11	105.2	Unlocked	16.0	6.7	Factory Unlocked	4.0	Without Contract	Android	BA1AD2-I13PM	Bar	Does Not Apply	4G, 4G+, Bluetooth, GPS, Wi-Fi	3D Face Recognition, Bluetooth Enabled, Color Screen, FM Radio, GPS	Dual SIM (SIM + SIM/Memory Card)	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S10+ Plus G975U Smartphone AT&T Sprint T-Mobile Verizon Unlocked	208.54	12.36	377.0	78620.61	https://www.ebay.com/itm/255026904658?nordt=true&orig_cvip=true&rt=nc	Used	“Good (with spot)  - Every device is fully tested with Phonecheck software to ensure it has a clean ...Read moreabout the seller notes“Good (with spot)  - Every device is fully tested with Phonecheck software to ensure it has a clean ESN and is fully functional. Device shows signs of wear and tear, including scratches on glass and frame. Screen will have a black spot or dead pixels or burn or image.”Read Lessabout the seller notes	samsung	Samsung Galaxy S10+	128.0	Unlocked	16.0	6.4	Factory Unlocked	8.0	Without Contract	Android	SM-G975U	Bar	Does Not Apply	2G, 3G, 4G, Bluetooth, GPS, NFC, USB Type-C, Wi-Fi	Ambient Light Sensor, AMOLED Display, Bluetooth Enabled, Camera, EDGE, Email, Web, Fast Charging, Fingerprint Sensor, FM Radio, Front Camera, GPS, Music Player, Rear Camera, Sim Free, Touch Screen, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Note 20 5G N981U GSM Unlocked 128GB Smartphone - Good Condition	258.17	20.02	339.0	87521.31	https://www.ebay.com/itm/313647898154?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This Product has been determined fully functional by our industry leading functionality inspection ...Read moreabout the seller notes“This Product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty , GOOD Condition - May show Moderate signs of wear like a few scratches, scuffs, and minor dents but it does not impair the functionality, And no screen Burns, Includes Free Approved charger and cable, Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide , Ships in a Generic box, Photos are Stock Photos”Read Lessabout the seller notes	samsung	Samsung Galaxy Note20 5G	128.0	Unlocked	64.0	6.7	GSM Factory Unlocked	8.0	Without Contract	Android	SM-N981U	Bar	N981U	4G, 5G, Bluetooth, NFC, GPS, Wi-Fi	Barometer, Ultra Wide-Angle Camera, Accelerometer, Ambient Light Sensor, Facial Recognition, Fast Wireless Charging, Hall Effect Sensor, Infinity-O Display, Proximity Sensor, Super Resolution Zoom, Triple Rear Camera, Ultra Wide-Angle Camera	Single SIM	MicroSD	Octa Core	Black	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 8 Factory Unlocked 4G LTE Smartphone - Used	151.57	0.0	384.0	58204.16	https://www.ebay.com/itm/254038842493?nordt=true&orig_cvip=true&rt=nc	Used	“This Apple iPhone 8 Factory Unlocked 4G LTE iOS Smartphone is in poor condition. It has been fully ...Read moreabout the seller notes“This Apple iPhone 8 Factory Unlocked 4G LTE iOS Smartphone is in poor condition. It has been fully tested, restored to factory settings and is in excellent working order. This product will show signs of wear and tear, such as scratches, scuffs and/or dents. You're getting a fully functional device at a great price! It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone 8 Factory Unlocked 4G LTE iOS Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	apple	iPhone 8	105.2	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A1905	Smartphone	MQ7Q2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S5 SM-G900 G900F 16GB Unlocked AT&T T-Mobile Verizon Smartphone	47.5	0.0	425.0	20186.15	https://www.ebay.com/itm/254922014572?nordt=true&orig_cvip=true&rt=nc	Used	“Grade C- FAIR: The phone is in perfect working condition. There are heavy marks/scratches due to ...Read moreabout the seller notes“Grade C- FAIR: The phone is in perfect working condition. There are heavy marks/scratches due to previous use. It may have obvious burns or image or dot or line on the screen.It has 60%-70% new compare to new smartphone.This does not affect the functionality of the phone.”Read Lessabout the seller notes	samsung	Samsung Galaxy S5	16.0	Operator	16.0	4.7	Factory Unlocked	2.0	Without Contract	Android	SM-G900	Bar	Does Not Apply	2G, 3G, 4G, Bluetooth, GPS, Micro USB, Wi-Fi	AMOLED Display, Bluetooth Enabled, Camera, EDGE, Email, Web, Email Access, FM Radio, GPS, Music Player, Rear Camera, Sim Free, Touch Screen, Wi-Fi Capable	Single SIM	MicroSD	Quad Core	Black White Gold	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone X 64GB 256GB GSM Factory Unlocked Smartphone Cell Phone Grey Silver	307.87	19.51	367.0	112986.65	https://www.ebay.com/itm/401773239907?nordt=true&orig_cvip=true&rt=nc	Used	“Item Is In Good Cosmetic Condition”	apple	iPhone X	105.2	Unlocked	12.0	5.916407485281749	Network Unlocked	4.979014989293362	Without Contract	IOS	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 11 Pro Max 64GB 256GB 512GB Verizon T-Mobile Good Condition	720.54	0.0	309.0	222646.91	https://www.ebay.com/itm/154302216230?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This Apple iPhone 11 Pro Max 64GB 256GB 512GB Verizon T-Mobile Unlocked Smartphone has been ...Read moreabout the seller notes“This Apple iPhone 11 Pro Max 64GB 256GB 512GB Verizon T-Mobile Unlocked Smartphone has been determined fully functional by our industry leading functionality 32 point inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item will NOT come in its original packaging but will include a certified MFI cable and UL approved power adapter. Headsets, sim card and manual are NOT included. This Apple iPhone 11 Pro Max 64GB 256GB 512GB Verizon T-Mobile Unlocked Smartphone is fully functional with Verizon, T-Mobile, AT&T and all other CDMA & GSM networks. (More info below in item description)”Read Lessabout the seller notes	apple	Apple iPhone 11 Pro Max	105.2	Unlocked	12.0	6.5	Factory Unlocked	4.0	Without Contract	IOS	Apple iPhone 11 Pro Max, A2161 (CDMA + GSM)	Smartphone	MWH12LL/A; MWGY2LL/A; MWH02LL/A; MWH22LL/A; MWH62L	USB, 2G, 3G, 4G, Bluetooth, Dual-Band, GPS, Lightning, NFC, Wi-Fi	3G Data Capable, 4G Data Capable, Touchscreen, 4K Video Recording, Accelerometer, Ambient Light Sensor, Bluetooth Enabled, Dual Front Camera, Facial Recognition, Fingerprint Sensor, Gyro Sensor, HDR Display, Internet Connectivity, MMS (Multimedia Messaging), NFC Connectivity, OLED Display, Proximity Sensor, Retina Display, Speakerphone, Speech Recognition, Streaming Video, Telephoto Lens, Triple Rear Camera, Ultra Wide-Angle Camera, Vibration, Video Calling, Voice-Activated Dialing, Wide-Angle Camera, Wi-Fi Capable, Wireless Charging	Single SIM	MicroSD	Hexa Core	Black	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NEW Samsung Galaxy NOTE 9 SM-N960U1 (US MODEL - UNLOCKED) ALL COLORS & CAPACITY	313.5	51.67	309.0	96873.04	https://www.ebay.com/itm/183523799688?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note 9	128.0	Unlocked	12.0	6.4	Factory Unlocked	6.0	Without Contract	Android	SM-N960U	Smartphone	SM-N960U, SM-N960, SM-N960UZPAATT, SM-N960UZPFATT, SM-N960UZBAATT, SM-N960UZBFATT, SM-N960UZPATMB, SM-N960UZPFTMB, SM-N960UZBATMB, SM-N960UZBFTMB, SM-N960UZPAVZW, SM-N960UZPFVZW, SM-N960UZBAVZW, SM-N960UZBFVZW, SM-N960UZPAXAA, SM-N960UZPFXAA, SM-N960UZBAXAA, SM-N960UZBFXAA, SM-N960U1	4G, 4G+, Bluetooth, GPRS, GPS	Air Gesture, Internet Browser, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Music Player, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OnePlus DE2118 Nord N200 5G 64GB 4GB RAM Android Prepaid Smartphone - Quantum	75.08	14.72	367.0	27553.84	https://www.ebay.com/itm/125053760063?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	oneplus	Apple iPhone 11	105.2	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	DE2118	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SONIM XP6 | XP6700 | 8GB | Touchscreen | Rugged Smartphone | Telcel Locked	60.02	19.91	744.0	44655.86	https://www.ebay.com/itm/183852179004?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	sonim	XP6	8.0	Unlocked	5.0	2.6	Network Unlocked	1.0	Without Contract	Android	XP6700	Smartphone	Does Not Apply	Bluetooth, 4G, 3G, Wi-Fi, 2G, GPS, LTE	Rugged	Single SIM	Not Available	Quad Core	Multicolor	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Google Pixel 5 128GB Factory Unlocked Smartphone - Good	127.3	14.99	376.0	47864.2	https://www.ebay.com/itm/385371055183?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	google	Google Pixel 5	128.0	Unlocked	12.0	5.916407485281749	Factory Unlocked	8.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	GD1YQ	4G, 5G, Bluetooth, GPS, Headphone Jack, LTE, USB Type-C, Wi-Fi	4K Video Recording, Accelerometer, AMOLED Display, Barometer, Digital Compass, Fingerprint Sensor, GPS, Gyro Sensor, Proximity Sensor	Single SIM	Not Applicable	Others	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy A51 5G SM-A516U - 128GB - GSM Unlocked Smartphone 7/10	109.92	10.52	344.0	37811.13	https://www.ebay.com/itm/194944680102?nordt=true&orig_cvip=true&rt=nc	Used	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A51 5G	105.2	Unlocked	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A516U	5G	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
